,cellLabel,cellSize,Y_cent,X_cent,H&E_R,H&E_G,H&E_B,dst_register,src_register,DAPI,CD45,CD3e,CD8,CD4,CD45RO,CD45RA,CD69,CD57,CD56,FoxP3,CD28,CD86,T-bet,TCF1_7,IFN-y,GranzymeB,Tox_Tox2,Tim-3,PD-1,LAG-3,CD20,CD138,CD68,TREM2,CD163,CD16,CD11b,CD11c,MPO,C1Q,IDO-1,PDL1,CA9,Cytokeratin,HLA1,Ki-67,P53,CD31,Podoplanin,aSMA,NaKATP,VDAC1,ATP5A,GLUT1,G6PD
0,1,34,1.911764705882353,935.4705882352941,7960.0,7771.0,7980.0,103262.0,341963.0,62740.0,271691.0,16290.0,0.0,34.0,4294.0,110425.0,34.0,34.0,0.0,34.0,42417.0,136027.0,27.0,34.0,20.0,0.0,1302.0,354.0,668.0,13.0,3205.0,11343.0,10356.0,4744.0,34.0,32743.0,70514.0,6852.0,216118.0,13157.0,0.0,34.0,0.0,1789.0,20211.0,34.0,2286.0,75226.0,0.0,6618.0,31589.0,4492.0,54490.0,34.0,13456.0
1,2,492,12.747967479674797,162.10365853658536,116814.0,116036.0,116842.0,717297.0,2328588.0,604769.0,83162.0,2034277.0,68515.0,383.0,94703.0,610048.0,414.0,492.0,420.0,492.0,176976.0,212120.0,473.0,482.0,10907.0,19.0,40206.0,222993.0,26261.0,80.0,50.0,64607.0,492.0,138519.0,492.0,492.0,135777.0,492.0,84003.0,29534.0,7046.0,16170.0,1133986.0,1410944.0,404224.0,11310.0,10003.0,1431.0,70.0,85.0,1264676.0,389206.0,300216.0,20517.0,91152.0
2,3,226,4.765486725663717,407.64159292035396,53440.0,53021.0,53309.0,375534.0,1471977.0,311483.0,226.0,31873.0,3.0,206.0,2.0,127143.0,226.0,226.0,2.0,226.0,53728.0,104360.0,224.0,226.0,224.0,0.0,26334.0,167.0,2671.0,13.0,29.0,12458.0,226.0,80759.0,226.0,226.0,37832.0,226.0,37976.0,1426.0,4044.0,11313.0,177279.0,3470.0,54053.0,226.0,5868.0,154.0,10.0,0.0,245220.0,437.0,26768.0,51470.0,24804.0
3,4,146,3.5,105.46575342465754,32917.0,31475.0,32920.0,785849.0,2628355.0,575201.0,32178.0,156623.0,4489.0,70.0,20244.0,34363.0,146.0,146.0,24.0,146.0,45521.0,116405.0,839.0,140.0,90.0,2.0,10616.0,2421.0,6698.0,0.0,31.0,34134.0,434.0,42707.0,28466.0,77.0,32736.0,146.0,59783.0,208.0,2385.0,100.0,371087.0,6973.0,87120.0,146.0,7380.0,300.0,0.0,32992.0,270007.0,7849.0,34179.0,12869.0,16900.0
4,5,135,3.6074074074074076,277.0740740740741,30551.0,28901.0,30489.0,275398.0,1077688.0,220205.0,135.0,48577.0,11.0,135.0,91.0,221788.0,135.0,135.0,7768.0,135.0,64014.0,155114.0,135.0,135.0,34081.0,2.0,14604.0,71428.0,2367.0,62.0,114.0,14420.0,135.0,98211.0,135.0,135.0,53910.0,135.0,9584.0,2673.0,33.0,78.0,207921.0,98615.0,162953.0,27.0,4032.0,88.0,95.0,2.0,258515.0,628367.0,251484.0,14884.0,38354.0
5,6,167,3.9580838323353293,619.9401197604791,38512.0,37269.0,38776.0,231974.0,790176.0,185826.0,19956.0,19716.0,0.0,165.0,81.0,155247.0,167.0,167.0,2262.0,167.0,40946.0,60885.0,167.0,167.0,123.0,0.0,5344.0,48838.0,761.0,0.0,6502.0,8136.0,151.0,47360.0,167.0,138758.0,39825.0,167.0,31403.0,407609.0,71.0,150.0,274809.0,32502.0,149088.0,166874.0,2309.0,163.0,43.0,1499.0,292873.0,37343.0,52558.0,136.0,21958.0
6,7,203,4.896551724137931,455.0295566502463,46624.0,44865.0,46700.0,795241.0,2731881.0,605653.0,147048.0,1176143.0,52292.0,190.0,26869.0,148000.0,203.0,203.0,0.0,203.0,64204.0,182833.0,4422.0,203.0,201.0,21.0,29393.0,17611.0,5413.0,364.0,201.0,39531.0,203.0,90949.0,203.0,187.0,43824.0,203.0,24497.0,1332.0,7.0,84.0,1103419.0,19744.0,115083.0,147007.0,9149.0,86.0,8.0,1708.0,621753.0,45586.0,122870.0,217226.0,25864.0
7,8,137,5.175182481751825,501.1240875912409,30367.0,27210.0,30047.0,503098.0,1719645.0,367382.0,136.0,18683.0,5.0,137.0,87.0,1078.0,137.0,137.0,5140.0,137.0,57529.0,130817.0,137.0,137.0,26271.0,4.0,6754.0,84699.0,1211.0,0.0,9834.0,34953.0,137.0,20912.0,137.0,137.0,39383.0,137.0,5568.0,23298.0,137.0,137.0,409649.0,268178.0,150232.0,137.0,4693.0,137.0,89.0,1293.0,131012.0,212402.0,287090.0,86.0,6837.0
8,9,231,4.878787878787879,517.5064935064935,50604.0,46435.0,50717.0,923305.0,3192949.0,688336.0,231.0,16962.0,18.0,231.0,179.0,554.0,231.0,231.0,8143.0,231.0,91487.0,94058.0,174.0,231.0,175.0,1.0,10178.0,106745.0,2466.0,0.0,132.0,41913.0,231.0,935.0,231.0,231.0,65217.0,231.0,17147.0,42956.0,231.0,231.0,1067787.0,1200880.0,206738.0,231.0,8516.0,231.0,150.0,38749.0,309532.0,83822.0,219214.0,213.0,10298.0
9,10,198,5.186868686868687,560.2474747474747,46094.0,44895.0,46084.0,509801.0,1639354.0,377408.0,198.0,26344.0,0.0,198.0,41.0,6361.0,198.0,198.0,6309.0,198.0,77383.0,149069.0,198.0,198.0,198.0,0.0,12864.0,124116.0,4510.0,27.0,84.0,16895.0,198.0,73382.0,198.0,198.0,55564.0,198.0,63210.0,82.0,50.0,198.0,574526.0,450718.0,147565.0,129.0,6830.0,198.0,81.0,960.0,135894.0,229453.0,253452.0,76.0,8665.0
10,11,88,4.215909090909091,595.0340909090909,20291.0,19569.0,20307.0,118909.0,474670.0,97272.0,88.0,16884.0,0.0,82.0,15.0,21100.0,88.0,88.0,3152.0,88.0,27023.0,53299.0,88.0,88.0,47.0,0.0,3596.0,67123.0,967.0,56.0,65.0,5110.0,88.0,51284.0,88.0,88.0,17714.0,88.0,13932.0,18352.0,3.0,26.0,371597.0,44503.0,67710.0,98.0,1236.0,88.0,3.0,0.0,122856.0,38798.0,57569.0,88.0,5865.0
11,12,184,5.076086956521739,189.82608695652175,40648.0,37789.0,40483.0,501556.0,1704751.0,417471.0,10158.0,402759.0,4907.0,313.0,11605.0,16677.0,184.0,184.0,293.0,184.0,81366.0,149550.0,151.0,184.0,1547.0,39.0,6316.0,38313.0,7706.0,0.0,184.0,30136.0,165.0,38856.0,136.0,148.0,53479.0,184.0,58799.0,1742.0,74.0,153.0,604521.0,98586.0,133424.0,27799.0,4920.0,409.0,52.0,96892.0,165529.0,55802.0,135094.0,184.0,11862.0
12,13,299,5.6120401337792645,69.03678929765886,65271.0,61372.0,65231.0,1563429.0,5090330.0,1304693.0,165151.0,129703.0,7442.0,269.0,15571.0,274476.0,299.0,299.0,16.0,299.0,111845.0,416650.0,15173.0,269.0,242.0,4.0,19530.0,81523.0,21021.0,106.0,241.0,60255.0,465823.0,417792.0,951223.0,6291.0,88568.0,297.0,273029.0,1373810.0,410.0,261.0,139542.0,82121.0,223046.0,6312.0,20723.0,579.0,18.0,7572.0,265493.0,97874.0,329804.0,299.0,42974.0
13,14,217,5.082949308755761,328.1705069124424,50785.0,49378.0,50685.0,191078.0,606221.0,157006.0,116716.0,989147.0,21429.0,196.0,22864.0,248314.0,217.0,217.0,545.0,217.0,59226.0,87315.0,217.0,217.0,4328.0,7.0,23619.0,36595.0,6011.0,2.0,26.0,47333.0,217.0,114918.0,217.0,217.0,47792.0,217.0,338.0,99556.0,66.0,84.0,1137313.0,251384.0,191971.0,217.0,3540.0,144.0,214.0,1.0,376446.0,617470.0,255177.0,115860.0,39780.0
14,15,206,7.79126213592233,33.150485436893206,48364.0,47778.0,48459.0,218892.0,536474.0,209732.0,4912.0,26311.0,0.0,209.0,14.0,122104.0,206.0,206.0,4.0,206.0,47986.0,103545.0,204.0,205.0,192.0,0.0,11103.0,254473.0,1665.0,0.0,119.0,19023.0,187.0,167263.0,189.0,12051.0,38264.0,206.0,31647.0,24991.0,3163.0,16841.0,1098323.0,165205.0,292469.0,124.0,2239.0,1893.0,7.0,3017.0,277019.0,100140.0,90609.0,46031.0,23431.0
15,16,191,6.340314136125654,90.17277486910994,42329.0,39578.0,42136.0,595229.0,1963953.0,507351.0,197140.0,598408.0,27629.0,191.0,73663.0,33624.0,191.0,191.0,16.0,191.0,56488.0,106412.0,3741.0,180.0,1007.0,0.0,10915.0,1248.0,15133.0,0.0,176.0,43865.0,103788.0,63748.0,411973.0,7478.0,45554.0,191.0,33294.0,204426.0,213.0,191.0,39937.0,18481.0,129995.0,191.0,7596.0,9587.0,59.0,101167.0,386166.0,22178.0,178153.0,155.0,19469.0
16,17,177,6.853107344632768,261.819209039548,41768.0,40934.0,41650.0,230503.0,459158.0,162653.0,2308.0,142994.0,2636.0,177.0,93.0,248469.0,177.0,177.0,20510.0,177.0,57069.0,50759.0,177.0,177.0,2301.0,0.0,16111.0,64205.0,2231.0,16.0,112.0,20691.0,177.0,78882.0,177.0,173.0,50216.0,177.0,6786.0,26289.0,31.0,74.0,789892.0,69824.0,172382.0,142.0,3323.0,28.0,53.0,0.0,437469.0,259040.0,131209.0,15951.0,43548.0
17,18,612,6.833333333333333,697.1339869281046,136453.0,123154.0,136080.0,918164.0,2778356.0,677813.0,10607.0,8846.0,8.0,612.0,362.0,11259.0,612.0,612.0,13696.0,612.0,216714.0,61502.0,612.0,612.0,58375.0,307.0,11710.0,343383.0,3427.0,119.0,214086.0,156587.0,597.0,31218.0,612.0,605.0,165881.0,612.0,12939.0,82865.0,485.0,612.0,1380626.0,4469468.0,692709.0,1435.0,6985.0,101533.0,452.0,67686.0,411635.0,398872.0,550456.0,601.0,18437.0
18,19,547,7.681901279707495,752.7586837294333,120991.0,114262.0,121516.0,2633849.0,8909786.0,2041928.0,509.0,122541.0,48.0,547.0,272.0,363097.0,547.0,547.0,10549.0,547.0,189830.0,783998.0,16287.0,486.0,39334.0,0.0,42997.0,519826.0,20385.0,245.0,73951.0,47629.0,512.0,696490.0,547.0,499.0,147216.0,547.0,205116.0,7903.0,10735.0,533.0,2076850.0,197452.0,718725.0,39663.0,33009.0,375.0,75.0,16.0,1381415.0,1085034.0,634167.0,92401.0,93014.0
19,20,334,8.077844311377245,210.30239520958085,77320.0,73171.0,76720.0,585079.0,1350941.0,439921.0,13199.0,405324.0,4713.0,334.0,974.0,41219.0,329.0,334.0,153.0,334.0,130616.0,378657.0,324.0,326.0,10850.0,84.0,9086.0,329.0,8078.0,2.0,140.0,53644.0,323.0,81609.0,321.0,317.0,112999.0,333.0,5257.0,8482.0,200.0,325.0,7084.0,45757.0,214883.0,318.0,7033.0,1895403.0,185.0,186662.0,1593075.0,95003.0,356663.0,334.0,27683.0
20,21,429,7.636363636363637,951.3216783216783,93536.0,86663.0,93603.0,2331152.0,7203565.0,1816316.0,171404.0,96295.0,92.0,279.0,5201.0,253924.0,429.0,429.0,156.0,429.0,223166.0,642335.0,331.0,376.0,900.0,0.0,28414.0,28772.0,14317.0,302.0,7183.0,111563.0,2344.0,175868.0,429.0,31623.0,198434.0,1085.0,315226.0,50942.0,3306.0,394.0,1226311.0,100623.0,379101.0,429.0,26408.0,373605.0,18.0,207635.0,988110.0,240919.0,416938.0,429.0,67842.0
21,22,423,8.35933806146572,14.879432624113475,97565.0,95191.0,97904.0,1253293.0,3953408.0,1057087.0,4738.0,83816.0,0.0,423.0,444.0,74097.0,423.0,423.0,8.0,423.0,102955.0,202780.0,357.0,423.0,354.0,0.0,25761.0,30186.0,7117.0,15.0,76.0,28938.0,385.0,258269.0,421.0,378.0,74684.0,423.0,226106.0,37523.0,4456.0,753.0,216557.0,23761.0,213929.0,423.0,11063.0,102.0,31.0,3204.0,291987.0,159611.0,159887.0,18245.0,41105.0
22,23,344,8.81686046511628,385.73546511627904,81973.0,81383.0,82275.0,236010.0,970209.0,240324.0,344.0,50889.0,30.0,260.0,22.0,233673.0,344.0,344.0,30.0,344.0,59109.0,76503.0,340.0,344.0,323.0,16.0,27385.0,4425.0,1804.0,33.0,147.0,10743.0,344.0,116316.0,344.0,344.0,39085.0,344.0,5234.0,12961.0,1203.0,67484.0,377535.0,1856.0,94884.0,344.0,2492.0,53.0,27.0,0.0,326057.0,3342.0,35532.0,39745.0,34398.0
23,24,772,15.550518134715025,533.6010362694301,172132.0,161209.0,172383.0,2619415.0,8365384.0,1992556.0,772.0,136594.0,12.0,772.0,669.0,1567.0,772.0,772.0,24050.0,772.0,225774.0,243433.0,2296.0,772.0,766.0,39.0,32345.0,337473.0,11395.0,6.0,1769.0,106581.0,772.0,24131.0,772.0,772.0,153009.0,772.0,163911.0,317085.0,429.0,772.0,4143421.0,2300759.0,693789.0,772.0,18740.0,772.0,372.0,71068.0,1084740.0,471566.0,717131.0,4827.0,30287.0
24,25,167,7.922155688622754,972.251497005988,38941.0,37714.0,38938.0,204587.0,556414.0,171680.0,144.0,16031.0,22.0,167.0,75.0,290108.0,167.0,167.0,271.0,167.0,61013.0,90279.0,167.0,167.0,12507.0,0.0,18345.0,32475.0,2198.0,16.0,167.0,15320.0,160.0,212526.0,167.0,158.0,55678.0,167.0,2069.0,2334.0,32.0,87.0,285248.0,71168.0,164885.0,167.0,2620.0,9.0,43.0,659.0,555019.0,213875.0,167974.0,159.0,43125.0
25,26,185,9.021621621621621,607.9351351351352,43174.0,41799.0,43294.0,184801.0,705973.0,145184.0,170.0,8641.0,0.0,78.0,330.0,30488.0,185.0,185.0,3145.0,185.0,33477.0,13077.0,185.0,185.0,184.0,0.0,5778.0,11969.0,1003.0,0.0,2355.0,3833.0,185.0,62593.0,185.0,118.0,28649.0,185.0,31627.0,162237.0,160.0,95.0,153320.0,12559.0,88346.0,8546.0,1258.0,177.0,27.0,20.0,162727.0,4890.0,36719.0,185.0,16333.0
26,27,351,10.532763532763532,730.1396011396012,77723.0,73923.0,78394.0,1784416.0,5837482.0,1431748.0,351.0,51092.0,25.0,351.0,85.0,72273.0,351.0,351.0,24078.0,351.0,151728.0,461590.0,5987.0,351.0,59219.0,0.0,26345.0,761989.0,15956.0,351.0,44915.0,39381.0,257.0,256965.0,351.0,351.0,110554.0,351.0,176219.0,394.0,2204.0,345.0,2328512.0,677655.0,534943.0,232001.0,23530.0,351.0,52.0,0.0,723322.0,213244.0,224054.0,72142.0,33375.0
27,28,536,8.861940298507463,917.6809701492538,124822.0,120675.0,124653.0,803264.0,1790506.0,555386.0,612680.0,398060.0,103.0,223.0,71566.0,397812.0,536.0,536.0,4457.0,536.0,190871.0,350606.0,536.0,536.0,49833.0,47.0,21831.0,338774.0,5364.0,197.0,7851.0,69152.0,8083.0,510067.0,14948.0,250963.0,213111.0,7026.0,90323.0,84615.0,1845.0,474.0,3577282.0,416561.0,701954.0,536.0,19258.0,533164.0,27.0,27012.0,1901560.0,434611.0,307673.0,517.0,88829.0
28,29,459,11.263616557734204,245.12636165577342,102253.0,97279.0,102813.0,1935133.0,6785129.0,1557617.0,252371.0,116683.0,2995.0,339.0,8496.0,336553.0,459.0,459.0,19815.0,459.0,123350.0,385035.0,6104.0,6102.0,4577.0,15.0,29290.0,41318.0,16480.0,9.0,174.0,65894.0,62763.0,521154.0,11961.0,71552.0,110091.0,459.0,406009.0,1377107.0,5218.0,264.0,1900843.0,90748.0,335661.0,459.0,25770.0,11413.0,161.0,61303.0,774315.0,63845.0,239351.0,28117.0,74010.0
29,30,586,10.928327645051194,802.2781569965871,135592.0,130155.0,135603.0,642062.0,1777625.0,477165.0,121152.0,1935578.0,78371.0,528.0,40408.0,618194.0,586.0,586.0,8252.0,586.0,284003.0,536500.0,586.0,560.0,21423.0,64.0,64292.0,354694.0,62751.0,208.0,448.0,76054.0,556.0,700326.0,586.0,19767.0,239159.0,586.0,3911.0,267580.0,16779.0,449.0,1960745.0,549949.0,652710.0,547.0,10981.0,5354.0,22.0,16.0,1190259.0,1943556.0,887394.0,65232.0,132621.0
30,31,312,11.60897435897436,227.35256410256412,66719.0,61118.0,66767.0,1424841.0,5147132.0,1157098.0,191140.0,125526.0,1113.0,226.0,4964.0,10631.0,285.0,312.0,117.0,311.0,134860.0,316705.0,156.0,268.0,1154.0,101.0,11051.0,258.0,11542.0,80.0,216.0,33134.0,510.0,162091.0,253.0,49350.0,104520.0,302.0,147574.0,96560.0,7148.0,276.0,7475.0,18610.0,170206.0,273.0,14607.0,363071.0,94.0,520962.0,487458.0,56270.0,354966.0,309.0,25506.0
31,32,426,13.43661971830986,989.8591549295775,98571.0,94922.0,98839.0,426438.0,1282580.0,351547.0,151995.0,60964.0,49.0,426.0,255.0,691477.0,426.0,426.0,529.0,426.0,168545.0,479432.0,426.0,1809.0,23068.0,0.0,34201.0,87197.0,15412.0,484.0,418.0,85392.0,24520.0,882240.0,426.0,64034.0,148939.0,426.0,4553.0,296541.0,144.0,3695.0,1362546.0,188818.0,376653.0,426.0,5006.0,22.0,109.0,12.0,1400129.0,1006606.0,835654.0,22654.0,121350.0
32,33,421,12.002375296912113,50.558194774346795,95775.0,92440.0,96015.0,1351958.0,4033226.0,1074424.0,25326.0,38726.0,0.0,749.0,254.0,167464.0,421.0,421.0,18.0,421.0,103541.0,229567.0,320.0,405.0,411.0,0.0,22603.0,73587.0,11359.0,52.0,62.0,38039.0,704.0,431854.0,37063.0,8525.0,76007.0,411.0,457344.0,123630.0,12577.0,238.0,378418.0,46241.0,217512.0,179899.0,15771.0,1377.0,2.0,4326.0,261400.0,64177.0,176949.0,393.0,41232.0
33,34,829,13.58866103739445,432.48733413751506,183701.0,176360.0,184908.0,3805428.0,13421768.0,3060384.0,20588.0,424957.0,13007.0,766.0,4367.0,376368.0,829.0,829.0,80.0,829.0,285086.0,853386.0,8161.0,751.0,164879.0,10.0,174523.0,1159.0,26868.0,318.0,474.0,119164.0,829.0,440963.0,829.0,829.0,197614.0,829.0,159829.0,28542.0,21154.0,223.0,3038330.0,146717.0,301477.0,2702.0,52115.0,339.0,232.0,6.0,1800950.0,154620.0,312696.0,659197.0,100059.0
34,35,155,15.225806451612904,82.93548387096774,35175.0,33234.0,34970.0,515678.0,1644136.0,395850.0,60541.0,119823.0,9056.0,155.0,15993.0,116648.0,155.0,155.0,1.0,155.0,54531.0,155105.0,29502.0,155.0,1516.0,0.0,10829.0,56853.0,8901.0,10.0,129.0,53645.0,378700.0,102119.0,648407.0,6307.0,43512.0,155.0,67467.0,560691.0,66.0,120.0,381186.0,169555.0,137282.0,139.0,6210.0,390.0,7.0,2266.0,312852.0,52771.0,134936.0,11139.0,22088.0
35,36,665,10.793984962406014,656.9233082706767,149223.0,138544.0,149257.0,923637.0,3035885.0,718122.0,16570.0,99672.0,1641.0,665.0,129.0,53395.0,454.0,665.0,860.0,592.0,203658.0,118163.0,524.0,650.0,3054.0,291.0,5847.0,51557.0,721.0,184.0,205136.0,201503.0,664.0,112060.0,583.0,502.0,201050.0,617.0,161906.0,1694812.0,584.0,634.0,92692.0,498531.0,519741.0,570.0,4464.0,1173947.0,437.0,241881.0,519350.0,158366.0,656230.0,570.0,37416.0
36,37,1141,14.441717791411042,840.8203330411919,257017.0,248692.0,259104.0,3999286.0,13852304.0,3470561.0,1025.0,293041.0,7040.0,1133.0,378.0,458878.0,1141.0,1141.0,35.0,1141.0,334013.0,1049987.0,2207.0,1104.0,1017.0,151.0,105060.0,58870.0,37933.0,439.0,422.0,24962.0,1141.0,887966.0,1141.0,1123.0,226084.0,1141.0,503137.0,4145.0,29425.0,20989.0,441296.0,99583.0,515552.0,1141.0,53555.0,1171.0,28.0,11.0,1301075.0,390695.0,368484.0,4958.0,140286.0
37,38,793,15.060529634300126,349.8638083228247,182615.0,178043.0,183124.0,1639522.0,6237681.0,1394433.0,67525.0,606979.0,3645.0,567.0,7101.0,372715.0,793.0,793.0,1469.0,793.0,165986.0,523466.0,686.0,793.0,637.0,12.0,74780.0,93419.0,14847.0,103.0,95.0,84800.0,793.0,258308.0,793.0,793.0,106053.0,793.0,115750.0,96486.0,11445.0,19065.0,3129188.0,120735.0,413239.0,793.0,17710.0,104.0,197.0,77.0,995719.0,84275.0,232364.0,255168.0,73754.0
38,39,268,14.89179104477612,106.72014925373135,62250.0,59828.0,61955.0,283335.0,654517.0,233218.0,10946.0,145840.0,2011.0,250.0,7221.0,237193.0,268.0,268.0,18.0,268.0,133342.0,119737.0,268.0,268.0,193657.0,12.0,25588.0,64962.0,6450.0,44.0,115.0,70051.0,21736.0,78725.0,7507.0,209.0,118293.0,268.0,7856.0,5914.0,225.0,248.0,668160.0,1280755.0,237374.0,268.0,6047.0,222.0,31.0,4311.0,719002.0,350802.0,200395.0,32352.0,42872.0
39,40,875,15.285714285714286,134.7702857142857,197501.0,190007.0,198175.0,2612863.0,8459708.0,2084147.0,717.0,298853.0,1829.0,862.0,61.0,673041.0,875.0,875.0,55.0,875.0,328845.0,1048772.0,3710.0,875.0,3752.0,21.0,87147.0,151484.0,26500.0,71.0,178.0,101125.0,1039.0,340275.0,875.0,875.0,254369.0,875.0,429961.0,23362.0,26363.0,12761.0,2203874.0,424667.0,667999.0,2104.0,31059.0,1054.0,64.0,146.0,1310477.0,676491.0,462884.0,107790.0,113549.0
40,41,852,16.887323943661972,579.2053990610328,189790.0,181639.0,191258.0,3454297.0,10994681.0,2727890.0,792.0,267870.0,12.0,802.0,312.0,129783.0,852.0,852.0,35072.0,852.0,298776.0,981010.0,507.0,834.0,13338.0,16.0,56757.0,606869.0,27264.0,499.0,23920.0,83760.0,815.0,968033.0,852.0,2045.0,187794.0,852.0,354576.0,242664.0,2804.0,784.0,7240234.0,666838.0,735496.0,138333.0,44997.0,799.0,180.0,11.0,1043035.0,441210.0,670642.0,3867.0,47844.0
41,42,498,15.196787148594378,894.062248995984,114887.0,112498.0,115563.0,1165921.0,3685532.0,955882.0,1150837.0,5322548.0,216.0,1018466.0,438521.0,411048.0,735.0,498.0,665.0,498.0,221912.0,339758.0,355.0,498.0,498.0,46.0,34129.0,269639.0,33851.0,161.0,325.0,77977.0,1160.0,496549.0,498.0,47428.0,133689.0,498.0,48673.0,28770.0,1307.0,336.0,1009785.0,265542.0,603287.0,498.0,21184.0,6124.0,49.0,0.0,1590959.0,337691.0,424386.0,469.0,90911.0
42,43,365,14.482191780821918,179.013698630137,80700.0,77004.0,80988.0,1764188.0,5932710.0,1427172.0,144182.0,4712146.0,50438.0,215741.0,153663.0,194542.0,323.0,365.0,1072.0,365.0,148850.0,391498.0,37803.0,228.0,1046.0,25.0,33632.0,237352.0,36401.0,1.0,234.0,131912.0,297.0,107111.0,357.0,359.0,93750.0,365.0,188072.0,102561.0,8749.0,2575.0,1114209.0,231295.0,374842.0,746775.0,17075.0,4259.0,1.0,11692.0,628544.0,375368.0,521110.0,450.0,43697.0
43,44,213,17.253521126760564,198.7511737089202,45989.0,42142.0,45735.0,801756.0,2695365.0,636091.0,14052.0,870115.0,8612.0,10132.0,21605.0,302.0,213.0,213.0,10.0,213.0,63806.0,90640.0,191.0,213.0,394.0,105.0,5358.0,157.0,8710.0,0.0,213.0,24348.0,213.0,6807.0,213.0,213.0,44920.0,213.0,16342.0,26822.0,257.0,213.0,16556.0,7737.0,107015.0,2044.0,5740.0,19253.0,4.0,112508.0,271524.0,7373.0,198743.0,213.0,11976.0
44,45,177,19.661016949152543,68.88700564971751,40459.0,38756.0,40119.0,505762.0,1663722.0,392113.0,3614.0,25833.0,104.0,177.0,14.0,109182.0,177.0,177.0,12.0,177.0,60095.0,158681.0,2811.0,177.0,1442.0,0.0,12444.0,63036.0,7029.0,16.0,149.0,35860.0,47035.0,133122.0,57470.0,159.0,47773.0,177.0,118206.0,150722.0,409.0,80.0,321167.0,139143.0,163495.0,41540.0,7525.0,116.0,43.0,13.0,177315.0,85101.0,92124.0,2712.0,24646.0
45,46,147,18.244897959183675,456.7142857142857,34239.0,33310.0,34387.0,156146.0,507877.0,138927.0,3177.0,104283.0,1576.0,83.0,680.0,54118.0,147.0,147.0,293.0,147.0,40584.0,55583.0,147.0,139.0,147.0,27.0,20590.0,45381.0,1809.0,0.0,147.0,46799.0,147.0,52787.0,147.0,147.0,29063.0,147.0,24.0,15998.0,0.0,12.0,1385651.0,15348.0,88303.0,77.0,2614.0,40.0,43.0,0.0,435752.0,76276.0,105717.0,178092.0,17711.0
46,47,378,16.082010582010582,767.4232804232804,89068.0,87291.0,89061.0,554643.0,1612417.0,442688.0,24367.0,54837.0,14.0,378.0,767.0,560498.0,378.0,378.0,5352.0,378.0,146644.0,345586.0,378.0,373.0,2373.0,4.0,30025.0,453698.0,12634.0,129.0,12293.0,45727.0,24275.0,1015507.0,378.0,76735.0,133965.0,378.0,33288.0,243353.0,261.0,378.0,1921379.0,192990.0,571816.0,6180.0,11649.0,256.0,98.0,23.0,1687624.0,178511.0,159020.0,62474.0,95158.0
47,48,1123,18.207479964381122,284.74977738201244,254114.0,243575.0,254321.0,2880449.0,10380764.0,2356672.0,1071.0,229934.0,44.0,1050.0,439.0,1275296.0,1123.0,1123.0,40046.0,1123.0,355276.0,1038921.0,8576.0,1094.0,60432.0,33.0,98667.0,297373.0,29285.0,156.0,334.0,117651.0,1123.0,591915.0,1123.0,1122.0,276822.0,1123.0,440855.0,133719.0,2525.0,16825.0,3806331.0,532743.0,934239.0,265536.0,41408.0,446.0,462.0,59.0,1764905.0,1461867.0,664104.0,84456.0,215118.0
48,49,255,21.941176470588236,559.643137254902,60738.0,60454.0,60897.0,248921.0,685469.0,233151.0,255.0,19760.0,9.0,206.0,0.0,15687.0,255.0,255.0,9870.0,255.0,56635.0,21730.0,255.0,252.0,198.0,1.0,12059.0,215700.0,3441.0,117.0,1421.0,23296.0,255.0,50915.0,255.0,255.0,34561.0,255.0,29551.0,12853.0,1434.0,5467.0,1606044.0,462959.0,244484.0,144.0,5122.0,475.0,115.0,66.0,250902.0,99338.0,131747.0,5357.0,8309.0
49,50,255,23.980392156862745,8.349019607843138,59225.0,57294.0,59105.0,257031.0,659524.0,197621.0,291.0,46850.0,0.0,248.0,32.0,178051.0,255.0,255.0,73.0,255.0,79779.0,90311.0,255.0,255.0,649.0,10.0,18699.0,58566.0,3826.0,0.0,200.0,52079.0,251.0,244853.0,254.0,244.0,65561.0,255.0,2470.0,24210.0,76.0,101.0,1050124.0,117100.0,271990.0,255.0,3460.0,133.0,48.0,7.0,555381.0,447567.0,226864.0,50304.0,48868.0
50,51,169,23.224852071005916,24.54437869822485,39592.0,38801.0,39427.0,187055.0,371805.0,141569.0,54543.0,32321.0,107.0,169.0,200.0,120541.0,169.0,169.0,9.0,169.0,57949.0,105956.0,169.0,168.0,3424.0,0.0,11956.0,209727.0,4415.0,23.0,43.0,17429.0,119.0,434378.0,169.0,10719.0,48105.0,169.0,21137.0,74737.0,2004.0,64.0,1213285.0,252181.0,241897.0,169.0,3634.0,21.0,4.0,0.0,254319.0,120373.0,75206.0,17756.0,29456.0
51,52,289,21.366782006920417,599.3321799307959,66960.0,65201.0,67048.0,411535.0,1214524.0,305486.0,16563.0,49590.0,31.0,1822.0,49.0,138020.0,289.0,289.0,27347.0,289.0,100435.0,124875.0,289.0,242.0,3470.0,4.0,16928.0,278547.0,4494.0,55.0,14231.0,29570.0,7501.0,1036765.0,289.0,71840.0,83546.0,289.0,70262.0,541702.0,120.0,247.0,2707376.0,182683.0,289539.0,160.0,5340.0,276.0,16.0,11.0,542544.0,4182.0,49855.0,1715.0,36322.0
